CLASS,GENERATOR,AUROC,AUPRC,FPR95
571,bgan,0.2526291723822588,0.3568254656003403,0.9691358024691358
571,midj,0.3682746532540771,0.4241454120966035,0.9814814814814815
571,sd_15,0.8698750190519738,0.857362388611584,0.4876543209876543
084,bgan,0.24131229995427525,0.35498454913702915,0.9876543209876543
084,midj,0.5725499161713153,0.5487318029695546,0.9259259259259259
084,sd_15,0.7254991617131534,0.6347102800526772,0.7901234567901234
661,bgan,0.23068129858253317,0.3507325299404512,0.9938271604938271
661,midj,0.4623532998018595,0.48251961599202686,0.9506172839506173
661,sd_15,0.6824798049077885,0.6659731752227649,0.8271604938271605
857,bgan,0.20419905502210028,0.343524190133559,0.9753086419753086
857,midj,0.33169486358786765,0.39044959987148864,0.9814814814814815
857,sd_15,0.6749733272367018,0.6446892280685649,0.8333333333333334
489,bgan,0.19551135497637556,0.3413935863266633,0.9876543209876543
489,midj,0.40039628105471725,0.41092176441483386,0.8950617283950617
489,sd_15,0.37612406645328456,0.41161194096684384,0.9382716049382716
969,bgan,0.23209114464258496,0.353934829372349,0.9814814814814815
969,midj,0.5233958238073464,0.49120273072671883,0.9259259259259259
969,sd_15,0.807536960829142,0.786955578468912,0.5617283950617284
177,bgan,0.23860691967687853,0.3537468409641543,0.9876543209876543
177,midj,0.5212620027434842,0.5199754989676298,0.9629629629629629
177,sd_15,0.43167962200884014,0.43327845068087695,0.9444444444444444
541,bgan,0.300144795000762,0.3771136839069312,0.9753086419753086
541,midj,0.376886145404664,0.42529317277153467,0.9567901234567902
541,sd_15,0.6087486663618351,0.6314259900208821,0.9197530864197531
000,bgan,0.12025605852766347,0.32408485664584263,0.9938271604938271
000,midj,0.26181222374638013,0.36250167592765425,0.9814814814814815
000,sd_15,0.25373418686175886,0.3669302650151218,0.9938271604938271
380,bgan,0.31382411217802164,0.3796025675420239,0.9814814814814815
380,midj,0.44090077732053035,0.45642150025365225,0.9753086419753086
380,sd_15,0.8388203017832648,0.8053954855802553,0.49382716049382713
