class,model,kernel,mmd²,p_value,effect_size,params
177,sd_15,mixed_kernel,0.11869227886199951,0.0019960079807788134,0.11869227886199951,"{'gamma_rbf': tensor(0.0070, device='cuda:0'), 'sigma_lap': tensor(145.5869, device='cuda:0'), 'alpha': 0.5}"
177,sd_15,w2_ot,6.9728931173456195,,,{}
541,bgan,rbf_kernel,0.12437403202056885,0.0019960079807788134,0.0007362331380136311,"{'gamma': tensor(0.0059, device='cuda:0')}"
541,bgan,laplacian_kernel,0.082069993019104,0.0019960079807788134,0.0005359158385545015,"{'sigma': tensor(153.1397, device='cuda:0')}"
541,bgan,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[ 99.3897,  -4.6197,  15.4523,  ...,  11.0249,   4.0746,  14.7960],
        [ -4.6228,  78.1220,   3.4114,  ..., -27.9137,  -1.1381,   8.4712],
        [ 15.4515,   3.4098,  92.1797,  ...,  -9.8589,   6.9169,  -1.6753],
        ...,
        [ 11.0262, -27.9126,  -9.8594,  ..., 122.7674, -10.6283,  -8.6464],
        [  4.0756,  -1.1359,   6.9173,  ..., -10.6292, 101.0693,   4.7265],
        [ 14.7974,   8.4698,  -1.6780,  ...,  -8.6469,   4.7264,  75.1821]],
       device='cuda:0')}"
541,bgan,mixed_kernel,0.10322195291519165,0.0019960079807788134,0.10322195291519165,"{'gamma_rbf': tensor(0.0059, device='cuda:0'), 'sigma_lap': tensor(153.1397, device='cuda:0'), 'alpha': 0.5}"
541,bgan,w2_ot,8.193461570056945,,,{}
541,midj,rbf_kernel,0.11919212341308594,0.0019960079807788134,0.0007055588066577911,"{'gamma': tensor(0.0059, device='cuda:0')}"
541,midj,laplacian_kernel,0.07209271192550659,0.0019960079807788134,0.0004707643238361925,"{'sigma': tensor(153.1397, device='cuda:0')}"
541,midj,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[ 81.3856,  -1.3898, -19.2367,  ...,   9.1235,  -4.7312,  -1.0100],
        [ -1.3898, 121.0494, -17.1858,  ..., -19.9086,  13.6378,   6.5324],
        [-19.2364, -17.1841, 115.0874,  ...,   6.4294,   2.4235,  -5.2975],
        ...,
        [  9.1206, -19.9044,   6.4279,  ..., 112.6898,   9.8681,   9.2159],
        [ -4.7304,  13.6392,   2.4237,  ...,   9.8664,  95.5195,  12.8416],
        [ -1.0109,   6.5351,  -5.3002,  ...,   9.2151,  12.8426, 104.2100]],
       device='cuda:0')}"
541,midj,mixed_kernel,0.09564250707626343,0.0019960079807788134,0.09564250707626343,"{'gamma_rbf': tensor(0.0059, device='cuda:0'), 'sigma_lap': tensor(153.1397, device='cuda:0'), 'alpha': 0.5}"
541,midj,w2_ot,8.370881841756102,,,{}
541,sd_15,rbf_kernel,0.09819662570953369,0.0019960079807788134,0.0005812757881358266,"{'gamma': tensor(0.0059, device='cuda:0')}"
541,sd_15,laplacian_kernel,0.058826744556427,0.0019960079807788134,0.00038413776201196015,"{'sigma': tensor(153.1397, device='cuda:0')}"
541,sd_15,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[115.6278,  13.3745,  -8.3421,  ...,   2.5103, -18.6082,  12.7781],
        [ 13.3797, 146.3282,   3.5356,  ..., -45.0531,  40.7809,  21.6762],
        [ -8.3412,   3.5338, 101.6928,  ...,   0.6675,  15.5629, -10.7289],
        ...,
        [  2.5106, -45.0559,   0.6658,  ..., 143.4239, -16.6165, -12.9433],
        [-18.6052,  40.7809,  15.5661,  ..., -16.6140, 144.0487,  26.2129],
        [ 12.7797,  21.6775, -10.7286,  ..., -12.9416,  26.2137, 131.4352]],
       device='cuda:0')}"
541,sd_15,mixed_kernel,0.07851171493530273,0.0019960079807788134,0.07851171493530273,"{'gamma_rbf': tensor(0.0059, device='cuda:0'), 'sigma_lap': tensor(153.1397, device='cuda:0'), 'alpha': 0.5}"
541,sd_15,w2_ot,7.733498711114836,,,{}
000,bgan,rbf_kernel,0.1091916561126709,0.0019960079807788134,0.0010060761123895645,"{'gamma': tensor(0.0092, device='cuda:0')}"
000,bgan,laplacian_kernel,0.0752859115600586,0.0019960079807788134,0.0005970485508441925,"{'sigma': tensor(126.0968, device='cuda:0')}"
000,bgan,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[210.6926, -11.1549,   4.5393,  ...,   1.6461,  10.8707,  45.0127],
        [-11.1578, 199.8631, -25.1157,  ...,   2.0030,   0.5297,  -7.9046],
        [  4.5486, -25.1176, 189.9680,  ...,   1.2368, -19.6568, -16.9250],
        ...,
        [  1.6375,   1.9962,   1.2249,  ..., 152.6486,  30.1635,  -4.5227],
        [ 10.8718,   0.5295, -19.6655,  ...,  30.1610, 185.7767,  26.9258],
        [ 45.0214,  -7.9085, -16.9300,  ...,  -4.5366,  26.9301, 194.3874]],
       device='cuda:0')}"
000,bgan,mixed_kernel,0.09223884344100952,0.0019960079807788134,0.09223884344100952,"{'gamma_rbf': tensor(0.0092, device='cuda:0'), 'sigma_lap': tensor(126.0968, device='cuda:0'), 'alpha': 0.5}"
000,bgan,w2_ot,6.504131225138924,,,{}
000,midj,rbf_kernel,0.24742555618286133,0.0019960079807788134,0.002279743319377303,"{'gamma': tensor(0.0092, device='cuda:0')}"
000,midj,laplacian_kernel,0.1371239423751831,0.0019960079807788134,0.0010874498402699828,"{'sigma': tensor(126.0968, device='cuda:0')}"
000,midj,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[142.5047,   8.8986,   0.5975,  ...,  -6.5022, -16.1990,   3.4278],
        [  8.8999, 158.3338, -14.4906,  ...,   4.7818, -57.9092,  -3.4431],
        [  0.5964, -14.4884, 148.3319,  ...,  -8.2388, -12.2944, -11.5806],
        ...,
        [ -6.4977,   4.7804,  -8.2388,  ..., 126.8741, -10.9904,  12.4055],
        [-16.2012, -57.9075, -12.2946,  ..., -10.9933, 165.8648,  -3.3060],
        [  3.4309,  -3.4414, -11.5838,  ...,  12.4087,  -3.3068, 144.3282]],
       device='cuda:0')}"
000,midj,mixed_kernel,0.192274808883667,0.0019960079807788134,0.192274808883667,"{'gamma_rbf': tensor(0.0092, device='cuda:0'), 'sigma_lap': tensor(126.0968, device='cuda:0'), 'alpha': 0.5}"
000,midj,w2_ot,7.775539112348052,,,{}
000,sd_15,rbf_kernel,0.25139081478118896,0.0019960079807788134,0.002316278638318181,"{'gamma': tensor(0.0092, device='cuda:0')}"
000,sd_15,laplacian_kernel,0.14979088306427002,0.0019960079807788134,0.001187903922982514,"{'sigma': tensor(126.0968, device='cuda:0')}"
000,sd_15,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[139.6865,  -3.8709, -34.7126,  ...,   8.7686,  -2.4006,  15.3746],
        [ -3.8739, 165.8269,  20.9066,  ..., -13.0920,   9.0971,  -4.6130],
        [-34.7123,  20.9027, 186.3065,  ...,  -3.9820,  -1.9782,  -2.6654],
        ...,
        [  8.7721, -13.0872,  -3.9765,  ...,  82.3404,  15.3515,  10.4881],
        [ -2.4000,   9.1014,  -1.9823,  ...,  15.3522, 151.2033,  26.8590],
        [ 15.3725,  -4.6151,  -2.6688,  ...,  10.4842,  26.8641, 158.8746]],
       device='cuda:0')}"
000,sd_15,mixed_kernel,0.20059090852737427,0.0019960079807788134,0.20059090852737427,"{'gamma_rbf': tensor(0.0092, device='cuda:0'), 'sigma_lap': tensor(126.0968, device='cuda:0'), 'alpha': 0.5}"
000,sd_15,w2_ot,7.5274574552594276,,,{}
380,bgan,rbf_kernel,0.08267509937286377,0.0019960079807788134,0.0008221067255362868,"{'gamma': tensor(0.0099, device='cuda:0')}"
380,bgan,laplacian_kernel,0.0629386305809021,0.0019960079807788134,0.0005054883076809347,"{'sigma': tensor(124.5106, device='cuda:0')}"
380,bgan,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[297.4278, -58.1434,  59.7351,  ...,  -5.4059,  48.6524, -12.0487],
        [-58.1565, 305.4414,  33.6750,  ...,  29.6419, -13.5987, -11.4965],
        [ 59.7245,  33.6597, 326.2307,  ...,  31.5663,  25.7782,  -7.0536],
        ...,
        [ -5.4125,  29.6330,  31.5744,  ..., 186.1683, -19.2523, -23.4869],
        [ 48.6598, -13.5692,  25.7881,  ..., -19.2361, 403.8814,  72.0639],
        [-12.0371, -11.4884,  -7.0573,  ..., -23.4918,  72.0649, 247.0509]],
       device='cuda:0')}"
380,bgan,mixed_kernel,0.0728069543838501,0.0019960079807788134,0.0728069543838501,"{'gamma_rbf': tensor(0.0099, device='cuda:0'), 'sigma_lap': tensor(124.5106, device='cuda:0'), 'alpha': 0.5}"
380,bgan,w2_ot,5.9416773803861656,,,{}
380,midj,rbf_kernel,0.08960855007171631,0.0019960079807788134,0.0008910517790354788,"{'gamma': tensor(0.0099, device='cuda:0')}"
380,midj,laplacian_kernel,0.06330430507659912,0.0019960079807788134,0.0005084251752123237,"{'sigma': tensor(124.5106, device='cuda:0')}"
380,midj,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[280.1637, -23.5048,   3.3208,  ...,  22.8196,  40.3391,   5.2185],
        [-23.5170, 306.6226, -14.4620,  ..., -14.2328,   8.4022, -14.1497],
        [  3.3206, -14.4606, 276.9552,  ...,  42.6344,  20.6961, -34.3615],
        ...,
        [ 22.8229, -14.2195,  42.6302,  ..., 218.5096,  -2.7604,   1.8231],
        [ 40.3458,   8.4008,  20.7086,  ...,  -2.7573, 267.1002,  12.7783],
        [  5.2058, -14.1521, -34.3318,  ...,   1.8404,  12.7880, 327.5026]],
       device='cuda:0')}"
380,midj,mixed_kernel,0.07645654678344727,0.0019960079807788134,0.07645654678344727,"{'gamma_rbf': tensor(0.0099, device='cuda:0'), 'sigma_lap': tensor(124.5106, device='cuda:0'), 'alpha': 0.5}"
380,midj,w2_ot,5.968470236155705,,,{}
380,sd_15,rbf_kernel,0.1548985242843628,0.0019960079807788134,0.0015402839053422213,"{'gamma': tensor(0.0099, device='cuda:0')}"
380,sd_15,laplacian_kernel,0.13848400115966797,0.0019960079807788134,0.0011122269788756967,"{'sigma': tensor(124.5106, device='cuda:0')}"
380,sd_15,mahalanobis_kernel,0.0,1.0,0.0,"{'Sigma_inv': tensor([[361.1419,   4.6103, -61.1865,  ...,  12.2049, -36.7397, -30.8886],
        [  4.6096, 332.9761,  26.6737,  ...,  -1.4798, -28.5318,  20.4035],
        [-61.1854,  26.6591, 454.2739,  ..., -48.7124,  -4.3948, -16.1833],
        ...,
        [ 12.2018,  -1.4811, -48.7023,  ..., 264.6907,  30.8470,  67.9516],
        [-36.7370, -28.5294,  -4.3891,  ...,  30.8488, 377.8191, -39.2451],
        [-30.9030,  20.4035, -16.1817,  ...,  67.9508, -39.2320, 318.4894]],
       device='cuda:0')}"
380,sd_15,mixed_kernel,0.1466912031173706,0.0019960079807788134,0.1466912031173706,"{'gamma_rbf': tensor(0.0099, device='cuda:0'), 'sigma_lap': tensor(124.5106, device='cuda:0'), 'alpha': 0.5}"
380,sd_15,w2_ot,6.040121928956952,,,{}
