CLASS,GENERATOR,AUROC,AUPRC,FPR95
571,bgan,0.3523090992226795,0.47596482553853897,0.9938271604938271
571,midj,0.5048010973936901,0.5381459303104961,0.9259259259259259
571,sd_15,0.7962200884011584,0.7976871795576902,0.6358024691358025
084,bgan,0.1963115378753239,0.35817020030641367,1.0
084,midj,0.43781435756744397,0.5322870668824822,0.9876543209876543
084,sd_15,0.9190291114159427,0.9091997267082192,0.345679012345679
661,bgan,0.40896966925773515,0.5331688970358353,0.9938271604938271
661,midj,0.5551745160798658,0.5453477774624917,0.9382716049382716
661,sd_15,0.6968830970888582,0.66682045189412,0.8395061728395061
857,bgan,0.1893385154702027,0.349402972411528,1.0
857,midj,0.33763907940862675,0.4136298122679488,1.0
857,sd_15,0.5761697911903673,0.5492576774175475,0.9691358024691358
489,bgan,0.10322359396433471,0.319435478228675,1.0
489,midj,0.47176497485139457,0.5090965137183949,1.0
489,sd_15,0.8268175582990398,0.766209223492243,0.5185185185185185
969,bgan,0.21361073007163542,0.3485725389955199,1.0
969,midj,0.4818244170096022,0.5088984141805221,0.9938271604938271
969,sd_15,0.6330589849108368,0.6161621636702763,0.9814814814814815
177,bgan,0.2759487882944673,0.38963156710092245,0.9938271604938271
177,midj,0.6007849413199207,0.6215432995693053,0.9691358024691358
177,sd_15,0.3787532388355434,0.419908989193944,0.9938271604938271
541,bgan,0.3223593964334705,0.40606326852764507,0.9938271604938271
541,midj,0.38347812833409534,0.42585275551069773,0.9691358024691358
541,sd_15,0.6450617283950617,0.6104350073058037,0.8641975308641975
000,bgan,0.2138774577046182,0.35898791387148965,1.0
000,midj,0.4726032616979119,0.5074655685596985,0.9629629629629629
000,sd_15,0.5647767108672459,0.6166694945574278,0.9259259259259259
380,bgan,0.22142203932327387,0.34973789877909195,1.0
380,midj,0.3437738149672306,0.39431355541094437,0.9876543209876543
380,sd_15,0.5910684346898338,0.6078644235943509,0.9814814814814815
