CLASS,GENERATOR,AUROC,AUPRC,FPR95
000,adm,0.3055555555555555,0.493536556036556,0.8333333333333334
000,bgan,1.0,1.0,0.0
000,glide,1.0,1.0,0.0
000,midj,1.0,1.0,0.0
000,sd_14,1.0,1.0,0.0
000,sd_15,1.0,1.0,0.0
000,vqdm,0.888888888888889,0.8575396825396825,0.16666666666666666
000,wukong,1.0,1.0,0.0
001,adm,0.8055555555555555,0.8688672438672438,0.8333333333333334
001,bgan,0.888888888888889,0.8575396825396825,0.16666666666666666
001,glide,1.0,1.0,0.0
001,midj,0.3333333333333333,0.5938131313131313,1.0
001,sd_14,1.0,1.0,0.0
001,sd_15,0.9375,0.9440972222222223,0.25
001,vqdm,1.0,1.0,0.0
001,wukong,0.9722222222222223,0.9742063492063491,0.16666666666666666
002,adm,0.8333333333333334,0.8243055555555555,0.5
002,bgan,1.0,1.0,0.0
002,glide,1.0,1.0,0.0
002,midj,0.6944444444444445,0.6724867724867725,0.6666666666666666
002,sd_14,0.41666666666666663,0.41205507455507456,0.8333333333333334
002,sd_15,0.609375,0.5305194805194804,0.875
002,vqdm,0.9166666666666667,0.9248015873015873,0.3333333333333333
002,wukong,0.8611111111111112,0.8386904761904762,0.3333333333333333
003,adm,0.75,0.7102182539682539,0.5
003,bgan,1.0,1.0,0.0
003,glide,0.7777777777777779,0.6232142857142857,0.3333333333333333
003,midj,0.2222222222222222,0.34632635882635887,1.0
003,sd_14,0.8055555555555556,0.8129629629629629,0.6666666666666666
003,sd_15,0.640625,0.5228490259740259,0.5
003,vqdm,1.0,1.0,0.0
003,wukong,0.8333333333333335,0.7692460317460318,0.3333333333333333
004,adm,0.6666666666666667,0.5703703703703703,0.6666666666666666
004,bgan,0.888888888888889,0.8873015873015873,0.3333333333333333
004,glide,0.8333333333333334,0.6630952380952381,0.16666666666666666
004,midj,0.5,0.4663540163540164,0.8333333333333334
004,sd_14,0.7777777777777779,0.6232142857142857,0.3333333333333333
004,sd_15,0.734375,0.7005772005772006,0.5
004,vqdm,0.9722222222222223,0.9742063492063491,0.16666666666666666
004,wukong,0.8611111111111112,0.7880952380952381,0.16666666666666666
